release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,popularity,peak-rank
8/20/2021,day,0.321,0.525,7,-9.891,0,0.131,0.0668,0,0.137,0.152,75.774,4,212064,60,60
8/21/2021,day,0.74,0.564,8,-6.71,1,0.0688,0.0126,0,0.126,0.129,158.114,4,152025,62,67
8/20/2021,day,0.689,0.695,11,-5.22,1,0.0429,0.019,0,0.123,0.359,75.05,4,168253,69,69
3/26/2021,day,0.55,0.637,8,-5.212,1,0.163,0.597,0,0.129,0.535,84.448,4,160078,69,11
8/19/2021,day,0.471,0.396,8,-6.654,1,0.0336,0.77,0,0.0729,0.263,149.609,4,215507,73,75
8/21/2021,day,0.422,0.491,6,-5.703,1,0.368,0.195,0,0.142,0.67,184.344,5,181714,64,50
8/21/2021,day,0.581,0.877,8,-4.938,1,0.114,0.0151,0,0.826,0.353,77.006,4,236883,76,11
4/16/2021,day,0.691,0.695,0,-5.6,1,0.0367,0.0592,0,0.0647,0.514,106.064,4,233386,76,58
8/21/2021,day,0.674,0.824,1,-4.74,1,0.0588,0.0309,0,0.0567,0.567,150.017,3,160000,61,86
8/13/2021,day,0.588,0.856,0,-5.288,0,0.0648,0.00128,2.78E-06,0.109,0.359,150.008,4,163260,66,65
8/20/2021,day,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77E-05,0.149,0.223,77.213,4,204094,78,90
8/20/2021,day,0.425,0.672,0,-5.586,1,0.245,0.0921,0,0.0903,0.15,85.801,4,231771,54,91
8/21/2021,day,0.634,0.804,11,-6.688,0,0.477,0.162,0,0.351,0.809,147.259,4,136377,59,92
8/20/2021,day,0.712,0.636,1,-7.188,1,0.0566,0.303,0,0.112,0.126,134.927,5,155259,65,93
8/21/2021,day,0.718,0.684,11,-5.16,0,0.248,0.0182,0,0.233,0.856,146.084,4,159452,69,94
8/20/2021,day,0.944,0.693,11,-8.605,0,0.266,0.00789,0,0.164,0.626,134.061,4,159240,51,96
7/23/2021,day,0.702,0.741,9,-5.33,1,0.0427,0.00544,0,0.337,0.646,124.925,4,187585,81,1
8/20/2021,day,0.509,0.762,8,-4.57,1,0.0829,0.0922,0,0.0883,0.317,84.847,4,193493,55,99
8/13/2021,day,0.663,0.432,8,-8.553,1,0.0382,0.448,2.62E-05,0.152,0.307,130.108,4,230881,64,78
8/12/2021,day,0.528,0.627,11,-3.719,1,0.0373,0.0107,0,0.529,0.295,139.988,4,180371,64,79
8/3/2021,day,0.801,0.688,1,-4.594,1,0.396,0.144,0,0.107,0.5,162.928,4,157675,71,67
5/14/2021,day,0.847,0.629,9,-5.81,1,0.102,0.0318,0,0.152,0.109,135.976,4,255532,63,23
11/22/2019,day,0.484,0.783,2,-5.334,1,0.0308,0.0957,0.000118,0.107,0.594,137.918,4,215360,63,30
6/4/2021,day,0.596,0.65,9,-5.167,1,0.337,0.138,0,0.14,0.188,133.997,4,257428,71,16
7/23/2021,day,0.833,0.498,10,-5.196,0,0.117,0.0493,0,0.119,0.259,139.928,4,153406,70,57
8/13/2021,day,0.767,0.762,1,-6.116,1,0.272,0.114,0,0.125,0.307,94.145,4,242234,54,89
5/14/2021,day,0.597,0.587,7,-7.026,0,0.137,0.0622,0,0.214,0.0753,140.021,4,218802,79,2
6/25/2021,day,0.493,0.653,0,-5.666,0,0.0466,0.269,0,0.511,0.852,142.347,4,121573,77,14
5/21/2021,day,0.369,0.272,9,-10.497,1,0.0364,0.866,0,0.147,0.218,172.929,4,152667,85,16
4/9/2021,day,0.57,0.431,9,-8.685,0,0.178,0.583,0,0.105,0.433,154.918,4,215496,60,92
6/18/2021,day,0.902,0.669,1,-5.049,1,0.457,0.161,0,0.0728,0.628,139.949,4,112547,75,39
9/4/2020,day,0.583,0.867,11,-4.17,1,0.0637,0.143,0,0.0863,0.962,160.096,4,164678,61,86
5/14/2021,day,0.565,0.491,1,-6.902,1,0.221,0.0049,0,0.137,0.337,175.694,4,242085,65,97
8/13/2021,day,0.59,0.633,2,-5.452,1,0.0328,0.619,0,0.157,0.751,179.856,4,162120,66,98
7/21/2021,day,0.843,0.697,7,-6.542,1,0.349,0.0215,0,0.144,0.792,98.081,4,184833,62,92
12/4/2020,day,0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97,4,160191,83,25
9/25/2020,day,0.731,0.675,5,-5.134,0,0.0434,0.00473,0,0.141,0.298,124.939,4,139461,79,20
7/30/2021,day,0.765,0.373,8,-9.921,1,0.0713,0.341,0.525,0.112,0.554,85.016,4,195777,77,39
8/6/2021,day,0.689,0.83,10,-4.047,0,0.302,0.121,0,0.318,0.703,94.566,4,214435,56,79
8/6/2021,day,0.682,0.721,0,-4.633,0,0.0284,0.0341,0,0.381,0.248,101.067,4,205653,62,86
8/6/2021,day,0.706,0.544,2,-7.275,1,0.0306,0.0273,0,0.087,0.477,115.935,4,177583,71,88
7/23/2021,day,0.671,0.639,2,-6.852,0,0.134,0.0928,0,0.0941,0.385,119.82,5,216000,71,41
5/21/2021,day,0.395,0.443,6,-9.72,1,0.133,0.765,9.67E-06,0.0839,0.338,168.924,3,175933,86,15
5/21/2021,day,0.895,0.469,1,-5.882,1,0.0661,0.0012,4.56E-05,0.192,0.076,126.917,4,138542,63,51
2/4/2021,day,0.849,0.701,6,-4.407,0,0.06,0.407,0,0.112,0.505,98.005,4,261667,75,62
8/6/2021,day,0.498,0.851,8,-5.496,1,0.326,0.132,4.21E-06,0.529,0.518,78.025,4,206778,55,100
1/7/2021,day,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61E-06,0.0684,0.402,94.018,4,155884,75,14
3/26/2021,day,0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,4,140533,83,1
,,,,,,,,,,,,,,,,52
7/30/2021,day,0.599,0.128,10,-17.261,1,0.109,0.974,0.121,0.115,0.367,159.679,4,244221,74,69
7/30/2021,day,0.895,0.389,7,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,4,196731,76,70
10/4/2022,day,0.756,0.595,11,-7.761,1,0.0587,0.091,0.547,0.148,0.174,124.938,4,210233,0,72
7/30/2021,day,0.849,0.48,9,-5.835,1,0.226,0.612,0.269,0.295,0.677,142.021,4,158463,76,80
3/26/2021,day,0.701,0.547,2,-8.238,1,0.0483,0.00843,0,0.0987,0.4,140.015,4,206108,70,54
7/30/2021,day,0.526,0.334,10,-8.491,0,0.251,0.702,0.00782,0.0586,0.522,74.966,4,212496,74,27
7/30/2021,day,0.403,0.159,1,-16.728,0,0.104,0.961,0.0121,0.34,0.0381,72.38,4,234761,76,90
7/30/2020,day,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,4,208155,72,6
5/14/2021,day,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77E-05,0.347,0.866,102.931,4,122773,77,56
7/30/2021,day,0.866,0.64,6,-6.195,0,0.413,0.000697,0.000114,0.702,0.636,142.04,4,189307,58,99
6/17/2021,day,0.783,0.435,7,-7.78,1,0.0588,0.282,0,0.0833,0.512,106.974,4,210220,71,88
3/5/2021,day,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17E-06,0.119,0.1,136.006,4,192956,84,2
11/1/2019,day,0.643,0.756,6,-5.8,0,0.0305,0.0215,0.000268,0.101,0.934,90.001,4,197453,64,41
10/22/2020,day,0.521,0.746,6,-6.173,1,0.0351,0.00985,0,0.0741,0.473,149.977,4,205960,62,26
6/25/2021,day,0.933,0.656,2,-5.85,1,0.322,0.129,0,0.161,0.934,119.987,4,159083,72,50
8/27/2021,day,0.799,0.569,0,-7.821,1,0.318,0.154,0,0.151,0.417,125.074,4,206600,60,88
7/21/2021,day,0.838,0.573,0,-5.667,1,0.275,0.0496,0,0.121,0.687,160.963,4,93799,63,89
4/16/2021,day,0.953,0.621,8,-7.638,0,0.221,0.017,0,0.0398,0.883,123.016,4,152333,69,18
5/21/2021,day,0.551,0.941,4,-3.793,1,0.0683,0.00179,0,0.066,0.744,90.039,4,228267,60,67
7/23/2021,day,0.724,0.5,5,-7.112,0,0.259,0.41,0,0.115,0.317,97.694,4,171429,66,100
5/21/2021,day,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42E-05,0.106,0.137,143.875,4,242013,88,1
7/16/2021,day,0.662,0.686,7,-8.302,1,0.332,0.251,5.59E-06,0.349,0.678,143.971,4,215000,67,49
10/30/2020,day,0.487,0.534,0,-5.664,0,0.0555,0.36,0,0.1,0.173,131.798,4,201882,77,27
7/16/2021,day,0.716,0.67,0,-6.995,0,0.101,0.526,0,0.13,0.411,145.043,4,203586,66,54
9/23/2022,day,0.795,0.582,0,-7.365,0,0.054,0.275,0,0.239,0.778,134.055,4,214925,1,71
7/16/2021,day,0.628,0.581,2,-8.377,1,0.188,0.46,0,0.152,0.259,145.396,4,120828,61,80
7/16/2021,day,0.441,0.623,1,-7.331,0,0.0414,0.135,0,0.14,0.285,78.082,4,249231,56,82
7/16/2021,day,0.675,0.608,3,-6.934,0,0.103,0.336,0,0.11,0.728,99.865,4,184800,67,86
,,,,,,,,,,,,,,,,76
1/28/2022,day,0.617,0.626,1,-4.883,1,0.0268,0.798,4.69E-06,0.12,0.345,112.072,4,269724,56,14
7/16/2021,day,0.578,0.684,0,-5.908,1,0.191,0.107,0,0.49,0.595,106.743,3,228252,63,97
5/21/2021,day,0.695,0.575,10,-6.334,0,0.116,0.198,0,0.0614,0.699,163.929,4,173160,84,24
4/2/2021,day,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35E-06,0.135,0.202,104.949,4,205458,82,3
4/3/2020,day,0.562,0.649,9,-5.4,1,0.0494,0.231,0,0.341,0.376,145.913,4,215933,67,32
4/15/2022,day,0.784,0.473,8,-6.139,1,0.0523,0.33,0,0.278,0.635,128.014,4,204434,67,78
3/12/2021,day,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92E-05,0.496,0.489,124.912,4,175644,74,68
7/8/2021,day,0.659,0.688,6,-4.649,1,0.0673,0.207,0,0.113,0.632,153.979,4,273474,83,89
5/21/2021,day,0.87,0.561,7,-10.388,1,0.186,0.0124,0,0.103,0.691,100.458,4,156368,74,67
7/6/2021,day,0.592,0.494,4,-10.618,0,0.0747,0.237,0,0.13,0.231,132.037,4,209771,69,94
7/8/2022,day,0.443,0.72,7,-3.743,0,0.0733,0.0669,0,0.0909,0.374,89.378,4,301304,67,49
5/7/2021,day,0.578,0.639,4,-5.749,1,0.0374,0.0586,0,0.0944,0.296,108.045,4,277413,68,74
3/27/2020,day,0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,4,203064,85,2
2/9/2021,day,0.641,0.598,7,-5.7,0,0.324,0.381,0,0.0921,0.285,131.459,5,199706,61,31
8/27/2021,day,0.53,0.712,0,-8.135,1,0.0461,0.44,0.0233,0.0931,0.577,167.964,4,254467,69,73
7/2/2021,day,0.74,0.611,7,-7.312,1,0.155,0.227,0,0.0991,0.534,129.947,4,221816,64,81
10/29/2020,day,0.849,0.707,0,-6.002,1,0.113,0.0266,8.58E-06,0.618,0.602,104.027,4,248040,75,82
3/29/2019,day,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75E-05,0.111,0.337,82.125,4,238400,70,32
6/11/2021,day,0.927,0.538,1,-3.917,1,0.116,0.0312,0,0.0945,0.221,125.983,4,278191,65,15
3/5/2021,day,0.777,0.58,0,-6.928,0,0.0525,0.0125,0,0.161,0.0636,129.918,4,178154,56,1
5/21/2021,day,0.638,0.259,7,-10.706,1,0.0898,0.753,0,0.219,0.269,88.485,4,202827,78,14
6/25/2021,day,0.827,0.571,11,-7.949,1,0.366,0.0195,0,0.166,0.62,142.034,4,146419,70,40
5/28/2021,day,0.672,0.717,5,-7.476,1,0.226,0.103,0,0.398,0.473,157.905,4,180380,81,64
6/25/2021,day,0.62,0.586,1,-6.612,1,0.212,0.155,0,0.535,0.487,137.131,4,130980,68,42
6/25/2021,day,0.386,0.762,9,-6.341,1,0.564,0.122,0,0.527,0.433,170.691,4,138312,67,45
5/8/2020,day,0.582,0.868,11,-3.927,1,0.0522,0.146,0,0.103,0.555,90.105,4,179153,65,43
6/25/2021,day,0.371,0.75,7,-5.382,0,0.402,0.601,0,0.482,0.729,173.456,4,155293,69,48
6/25/2021,day,0.703,0.845,10,-4.851,0,0.337,0.169,0,0.122,0.745,97.672,4,146482,68,55
6/25/2021,day,0.683,0.615,5,-5.737,1,0.0966,0.222,8.25E-06,0.154,0.45,77.014,4,188893,72,57
6/25/2021,day,0.467,0.635,7,-6.115,1,0.154,0.314,4.16E-06,0.844,0.51,127.596,3,88625,65,59
6/25/2021,day,0.468,0.652,0,-4.912,1,0.0722,0.333,0.000318,0.55,0.39,140.223,4,588139,77,60
6/25/2021,day,0.685,0.855,1,-6.724,0,0.438,0.329,8.90E-05,0.301,0.46,157.181,4,223719,64,66
6/25/2021,day,0.665,0.469,10,-7.778,0,0.13,0.565,0.000317,0.219,0.142,115.852,4,229565,65,68
6/25/2021,day,0.454,0.866,2,-5.348,1,0.391,0.121,0.0067,0.167,0.518,92.463,4,175123,61,84
6/25/2021,day,0.555,0.712,1,-7.446,1,0.323,0.0451,5.14E-06,0.182,0.555,78.958,4,515865,67,95
6/25/2021,day,0.766,0.814,2,-3.367,1,0.0733,0.044,1.08E-05,0.195,0.481,108.07,4,203588,63,99
7/3/2020,day,0.709,0.548,10,-8.493,1,0.353,0.65,1.59E-06,0.133,0.543,83.995,4,160000,82,9
4/23/2021,day,0.912,0.608,1,-7.686,1,0.397,0.0458,0,0.248,0.327,136.994,4,136900,70,31
2/5/2021,day,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166,4,156945,74,1
4/9/2021,day,0.816,0.46,8,-8.177,1,0.382,0.0667,0,0.128,0.392,159.985,4,212027,68,12
4/26/2019,day,0.573,0.747,0,-6.46,1,0.0319,0.519,1.13E-06,0.0867,0.645,79.952,4,160707,64,50
6/11/2021,day,0.479,0.645,5,-7.336,0,0.302,0.135,0,0.0825,0.381,155.057,4,168729,66,26
1/22/2021,day,0.847,0.405,11,-10.901,1,0.584,0.232,5.37E-06,0.0944,0.588,156.999,4,140920,58,26
4/28/2021,day,0.901,0.656,4,-7.452,0,0.277,0.0807,0,0.181,0.599,119.956,4,224933,66,65
7/15/2018,day,0.818,0.331,1,-10.617,1,0.111,0.0152,0,0.119,0.326,85.064,4,192052,66,33
1/7/2021,day,0.758,0.413,2,-6.239,0,0.0464,0.321,0,0.117,0.599,85.46,3,229413,60,75
6/11/2021,day,0.917,0.623,1,-8.231,1,0.135,0.0985,0,0.0833,0.687,126.063,4,206272,57,27
2/11/2021,day,0.722,0.588,6,-5.932,1,0.0544,0.0319,0,0.183,0.59,134.01,4,165507,77,31
5/14/2021,day,0.861,0.656,4,-7.867,0,0.425,0.104,0,0.0986,0.331,88.967,4,218210,79,7
6/4/2021,day,0.856,0.727,2,-5.616,1,0.277,0.013,0,0.117,0.286,146.044,4,173419,65,43
6/4/2021,day,0.788,0.628,11,-5.746,0,0.12,0.00715,0,0.132,0.479,104.083,4,166911,66,34
6/11/2021,day,0.506,0.563,1,-7.664,0,0.411,0.0326,0,0.0856,0.153,168.146,4,190509,67,53
6/11/2021,day,0.522,0.466,3,-8.05,0,0.458,0.331,0,0.11,0.459,78.43,4,137692,60,59
6/11/2021,day,0.87,0.629,11,-7.598,0,0.279,0.173,0,0.101,0.512,134.944,4,241790,59,61
6/11/2021,day,0.685,0.515,4,-8.666,0,0.291,0.548,0,0.119,0.299,162.071,4,131968,64,63
8/20/2021,day,0.73,0.483,4,-8.565,1,0.0879,0.237,7.99E-05,0.31,0.883,87.996,4,192621,68,64
6/11/2021,day,0.831,0.719,10,-6.836,1,0.235,0.514,0,0.0675,0.859,155.038,4,248652,59,65
6/11/2021,day,0.772,0.535,1,-7.41,1,0.231,0.038,1.24E-06,0.161,0.207,76.065,4,189512,52,71
6/11/2021,day,0.734,0.712,6,-6.217,0,0.201,0.391,0,0.103,0.674,140.369,4,165405,66,79
6/4/2021,day,0.754,0.66,0,-6.811,1,0.267,0.179,0,0.194,0.316,83,4,209299,60,21
6/11/2021,day,0.802,0.588,8,-6.768,1,0.137,0.498,0,0.111,0.522,87.501,4,168765,60,83
6/11/2021,day,0.861,0.487,6,-8.533,1,0.131,0.0632,0,0.144,0.707,92.998,4,171232,60,85
6/11/2021,day,0.664,0.375,1,-9.768,1,0.387,0.0135,0,0.117,0.145,171.784,4,161627,56,86
6/11/2021,day,0.616,0.617,1,-8.431,1,0.52,0.128,0,0.177,0.476,175.929,4,177273,68,47
6/11/2021,day,0.738,0.658,5,-7.44,0,0.269,0.0344,0,0.419,0.39,128.208,4,126625,56,89
6/4/2021,day,0.744,0.697,11,-4.067,1,0.136,0.0415,0,0.112,0.238,150.046,4,192921,66,31
5/21/2021,day,0.473,0.203,2,-12.627,1,0.102,0.941,0,0.126,0.419,168.884,4,163587,80,19
6/11/2021,day,0.772,0.48,6,-11.392,0,0.46,0.242,0,0.0975,0.339,91.047,4,265404,62,97
6/4/2021,day,0.77,0.561,10,-4.97,0,0.083,0.14,0,0.123,0.81,145.928,4,173208,63,46
11/6/2020,day,0.759,0.538,8,-8.256,0,0.384,0.151,0,0.126,0.831,146.933,4,184490,72,13
6/4/2021,day,0.742,0.701,1,-5.92,1,0.21,0.0821,0,0.116,0.178,137.951,4,195064,58,56
6/4/2021,day,0.89,0.674,11,-5.45,0,0.318,0.107,0,0.111,0.248,134.028,4,216548,65,58
6/4/2021,day,0.789,0.609,1,-5.969,1,0.174,0.0439,0,0.178,0.0816,136.001,4,172401,72,60
6/4/2021,day,0.763,0.798,2,-4.692,1,0.397,0.0555,0,0.116,0.482,77.987,4,187680,56,67
6/4/2021,day,0.469,0.613,11,-6.556,1,0.335,0.0747,0,0.205,0.135,72.434,1,235015,60,68
6/4/2021,day,0.741,0.892,10,-4.225,0,0.304,0.172,0,0.126,0.56,159.088,4,181981,58,70
6/4/2021,day,0.53,0.826,4,-6.369,1,0.43,0.0209,0,0.0915,0.277,95.99,4,229375,59,71
6/4/2021,day,0.884,0.577,1,-4.716,1,0.319,0.0843,0,0.0602,0.854,137.032,4,218611,60,73
7/30/2021,day,0.632,0.284,9,-14.025,0,0.0801,0.932,0.000476,0.233,0.208,129.642,4,245897,77,10
6/4/2021,day,0.677,0.634,7,-6.231,1,0.335,0.228,0,0.131,0.496,90.268,4,206254,58,79
6/4/2021,day,0.644,0.563,0,-9.814,0,0.159,0.0518,0,0.179,0.339,160.106,4,218417,55,80
5/21/2021,day,0.443,0.298,0,-12.181,1,0.0644,0.388,1.00E-05,0.103,0.172,77.253,4,209560,76,29
6/4/2021,day,0.795,0.599,6,-7.819,1,0.123,0.0414,0,0.193,0.351,97.033,4,195454,57,99
5/14/2021,day,0.573,0.867,5,-2.876,0,0.168,0.0853,0,0.38,0.231,74.861,4,339506,67,12
6/19/2020,day,0.519,0.552,2,-5.023,1,0.0259,0.18,0,0.149,0.331,89.957,4,215141,74,19
4/23/2021,day,0.689,0.592,5,-6.758,1,0.0235,0.101,0.00867,0.11,0.919,98.997,4,175027,68,28
12/4/2020,day,0.856,0.564,6,-6.295,0,0.392,0.00327,0,0.134,0.483,77.972,4,135960,78,15
5/28/2021,day,0.924,0.73,11,-6.125,0,0.274,0.0525,0,0.113,0.848,99.01,4,236666,70,62
5/14/2021,day,0.725,0.713,4,-6.173,0,0.187,0.127,0,0.617,0.207,65.988,4,148421,75,5
9/16/2016,day,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,4,243837,85,47
4/16/2021,day,0.887,0.485,11,-9.358,0,0.2,0.0392,0,0.141,0.328,125.987,4,215693,75,12
7/20/2020,day,0.905,0.647,10,-5.065,0,0.107,0.0187,0,0.282,0.367,130.97,4,190534,78,83
9/16/2020,day,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4,164000,83,69
5/14/2021,day,0.713,0.793,2,-5.277,1,0.397,0.271,0,0.727,0.203,71.724,4,196946,66,8
11/13/2020,day,0.752,0.658,0,-6.297,1,0.342,0.0421,0,0.0927,0.387,151.951,4,213520,74,31
10/3/2022,day,0.658,0.634,1,-5.797,0,0.0413,0.0106,0,0.132,0.29,139.98,4,170813,0,20
1/8/2021,day,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196,3,178520,83,9
5/14/2021,day,0.727,0.546,0,-4.572,1,0.0437,0.656,0,0.122,0.69,106.891,4,197333,36,60
5/14/2021,day,0.77,0.574,1,-5.525,1,0.106,0.0617,0,0.104,0.104,98.962,3,133022,69,8
5/14/2021,day,0.699,0.759,1,-5.302,1,0.311,0.0814,0,0.312,0.404,83.092,4,177337,62,13
11/7/2019,day,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,4,226987,83,16
5/14/2021,day,0.711,0.647,2,-5.667,0,0.0822,0.334,0,0.312,0.227,125.092,4,163302,63,14
5/14/2021,day,0.583,0.625,1,-8.011,1,0.277,0.506,0,0.196,0.516,89.812,4,266291,69,19
5/21/2021,day,0.586,0.474,2,-9.21,0,0.18,0.334,0,0.118,0.146,91.105,4,205702,66,92
5/14/2021,day,0.769,0.74,11,-6.579,0,0.378,0.197,0,0.171,0.692,94.104,4,112579,62,20
5/14/2021,day,0.618,0.632,11,-6.973,1,0.346,0.0526,0,0.353,0.319,81.446,4,306257,64,25
5/14/2021,day,0.563,0.703,2,-5.756,1,0.0702,0.126,0,0.213,0.294,94.983,4,238972,65,28
5/14/2021,day,0.618,0.632,11,-6.973,1,0.346,0.0526,0,0.353,0.319,81.446,4,306257,64,33
5/14/2021,day,0.924,0.523,0,-6.362,1,0.132,0.011,0,0.17,0.144,131.892,4,181690,57,52
5/13/2021,day,0.792,0.707,7,-5.218,0,0.0623,0.116,0,0.12,0.408,134.997,4,224042,74,67
10/5/2021,day,0.638,0.66,3,-7.115,0,0.299,0.246,0,0.134,0.738,157.996,4,174684,59,78
5/14/2021,day,0.761,0.722,7,-4.343,1,0.391,0.12,0,0.0649,0.798,92.45,4,246753,61,82
3/26/2021,day,0.599,0.61,5,-8.633,0,0.24,0.213,0.000414,0.151,0.434,159.933,4,252021,70,16
11/27/2020,day,0.856,0.618,7,-4.892,1,0.286,0.0303,0,0.0866,0.391,81.993,4,203201,83,53
4/23/2021,day,0.925,0.463,6,-9.309,0,0.454,0.0681,0,0.101,0.961,133.061,4,122729,61,35
8/27/2021,day,0.81,0.658,11,-6.92,1,0.329,0.022,0,0.309,0.433,82.532,4,168727,68,56
5/7/2021,day,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44E-05,0.261,0.489,178.032,4,211295,76,53
6/4/2021,day,0.403,0.516,7,-7.983,1,0.0343,0.449,1.26E-05,0.0937,0.428,170.015,4,194293,66,52
5/14/2021,day,0.635,0.634,1,-8.91,0,0.356,0.195,0.000107,0.198,0.224,107.008,4,217883,54,100
10/30/2020,day,0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,4,173711,81,2
10/30/2020,day,0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,4,172325,85,1
4/17/2020,day,0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,4,169266,84,17
10/30/2020,day,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22E-05,0.113,0.145,109.928,4,205090,83,5
,,,,,,,,,,,,,,,,18
11/12/2020,day,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,4,174321,75,2
11/19/2020,day,0.564,0.127,5,-19.18,1,0.0587,0.828,0,0.105,0.504,86.87,4,164100,0,29
12/25/2020,day,0.436,0.655,1,-8.37,0,0.0583,0.499,8.10E-06,0.688,0.412,121.002,4,279204,83,9
7/30/2021,day,0.544,0.829,9,-2.84,1,0.0404,0.107,0,0.317,0.815,90.048,4,193880,71,31
4/30/2021,day,0.597,0.571,1,-6.205,0,0.293,0.492,0,0.093,0.165,106.196,3,218448,76,67
8/7/2020,day,0.62,0.776,8,-4.109,1,0.0365,0.358,4.31E-05,0.11,0.551,93.963,4,221633,65,36
4/23/2021,day,0.639,0.564,1,-7.326,1,0.389,0.0329,0,0.228,0.375,175.053,3,166326,59,49
10/8/2021,day,0.656,0.672,10,-7.385,0,0.0468,0.0636,1.45E-05,0.186,0.137,130.006,4,217609,63,82
8/26/2022,day,0.742,0.792,7,-4.291,1,0.322,0.00096,0,0.365,0.809,147.958,4,170198,71,43
1/8/2021,day,0.888,0.407,8,-10.158,0,0.487,0.157,0,0.0914,0.751,77.031,4,176160,66,91
3/26/2021,day,0.879,0.574,10,-5.602,0,0.391,0.519,8.76E-06,0.144,0.346,144.911,4,243463,65,81
,,,,,,,,,,,,,,,,69
4/30/2021,day,0.877,0.444,8,-7.547,1,0.172,0.24,0,0.169,0.658,129.06,4,165527,67,54
3/26/2021,day,0.726,0.411,1,-12.929,1,0.0671,0.438,0,0.087,0.734,137.905,3,190459,68,22
4/2/2021,day,0.808,0.639,1,-7.266,0,0.279,0.0802,0,0.15,0.395,118,4,144349,76,42
4/23/2021,day,0.83,0.63,1,-6.279,1,0.26,0.00346,0,0.192,0.556,174.993,4,123584,59,52
11/6/2020,day,0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,4,161385,80,8
5/8/2020,day,0.755,0.578,0,-8.932,0,0.145,0.316,0,0.25,0.581,94.148,4,176960,78,3
10/30/2020,day,0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,4,173711,81,2
4/30/2021,day,0.397,0.545,3,-8.052,0,0.0985,0.133,0,0.116,0.301,142.214,4,258982,51,30
1/10/2020,day,0.574,0.798,6,-5.356,1,0.0485,0.0152,0,0.111,0.58,105.034,4,198209,72,50
4/30/2021,day,0.669,0.687,6,-5.782,0,0.12,0.009,0,0.508,0.335,91.969,4,306194,62,79
4/30/2021,day,0.725,0.638,1,-4.906,1,0.204,0.00838,0,0.104,0.316,119.795,5,159538,45,84
9/10/2021,day,0.893,0.759,2,-4.245,1,0.309,0.00404,0,0.0865,0.498,80.45,4,224457,65,85
4/30/2021,day,0.847,0.912,11,-3.129,1,0.257,0.0781,0,0.142,0.88,81.486,4,156895,72,90
4/23/2021,day,0.584,0.611,0,-8.692,1,0.52,0.0694,0,0.453,0.798,144.347,4,240918,57,54
4/30/2021,day,0.352,0.758,9,-2.491,0,0.0434,0.536,0,0.161,0.653,84.281,4,338637,48,100
7/3/2020,day,0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,4,190476,81,6
12/11/2020,day,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,4,214707,78,1
10/21/2020,day,0.646,0.696,1,-6.505,1,0.065,0.113,0,0.115,0.18,81.336,4,223415,63,44
9/23/2022,day,0.774,0.627,1,-6.874,1,0.246,0.0236,0,0.181,0.437,155.116,4,179398,0,80
4/23/2021,day,0.855,0.576,1,-8.501,1,0.38,0.0625,0,0.213,0.324,140.022,4,144033,57,82
1/1/2021,day,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13E-06,0.113,0.584,115.884,4,190779,76,6
9/18/2020,day,0.614,0.934,9,-3.709,0,0.07,0.0697,0,0.121,0.436,116.001,4,174760,79,45
7/31/2020,day,0.442,0.8,2,-5.12,1,0.0368,0.0124,0,0.0785,0.498,152.004,4,211707,54,89
1/15/2021,day,0.781,0.726,0,-4.213,1,0.0836,0.0299,0,0.093,0.436,139.988,4,181714,72,55
